Code name,Type 1,Type 2,Attack,Defense,Stamina,Pre-evolution,Evolutions,Is legendary,Is mythical,Is shadow,Is mega,Base code name,Base display name,Form code name,Form display name,Mega code name,Mega display name,Display name,Fast moves,Charged moves
GASTLY,Ghost,Poison,186,67,102,,['HAUNTER'],False,False,False,False,GASTLY,Gastly,,,,,Gastly,"['LICK_FAST', 'ASTONISH_FAST', 'SUCKER_PUNCH_FAST']","['DARK_PULSE', 'SLUDGE_BOMB', 'NIGHT_SHADE', 'RETURN', 'OMINOUS_WIND']"
HAUNTER,Ghost,Poison,223,107,128,GASTLY,['GENGAR'],False,False,False,False,HAUNTER,Haunter,,,,,Haunter,"['SHADOW_CLAW_FAST', 'ASTONISH_FAST', 'LICK_FAST']","['DARK_PULSE', 'ICE_PUNCH', 'SHADOW_PUNCH', 'SHADOW_BALL', 'SLUDGE_BOMB', 'RETURN']"
GENGAR,Ghost,Poison,261,149,155,HAUNTER,[],False,False,False,False,GENGAR,Gengar,,,,,Gengar,"['SUCKER_PUNCH_FAST', 'SHADOW_CLAW_FAST', 'HEX_FAST', 'LICK_FAST']","['SHADOW_BALL', 'SLUDGE_BOMB', 'FOCUS_BLAST', 'RETURN', 'SHADOW_PUNCH', 'PSYCHIC', 'DARK_PULSE', 'SLUDGE_WAVE']"
ONIX,Rock,Ground,85,232,111,,['STEELIX'],False,False,False,False,ONIX,Onix,,,,,Onix,"['TACKLE_FAST', 'ROCK_THROW_FAST']","['STONE_EDGE', 'SAND_TOMB', 'HEAVY_SLAM', 'RETURN', 'BREAKING_SWIPE', 'ROCK_SLIDE', 'IRON_HEAD']"
DROWZEE,Psychic,,89,136,155,,['HYPNO'],False,False,False,False,DROWZEE,Drowzee,,,,,Drowzee,"['POUND_FAST', 'CONFUSION_FAST']","['PSYBEAM', 'PSYSHOCK', 'PSYCHIC', 'RETURN']"
HYPNO,Psychic,,144,193,198,DROWZEE,[],False,False,False,False,HYPNO,Hypno,,,,,Hypno,"['ZEN_HEADBUTT_FAST', 'CONFUSION_FAST']","['ICE_PUNCH', 'SHADOW_BALL', 'THUNDER_PUNCH', 'PSYCHIC', 'FIRE_PUNCH', 'FOCUS_BLAST', 'FUTURESIGHT', 'RETURN', 'PSYSHOCK']"
KRABBY,Water,,181,124,102,,['KINGLER'],False,False,False,False,KRABBY,Krabby,,,,,Krabby,"['MUD_SHOT_FAST', 'BUBBLE_FAST']","['VICE_GRIP', 'BUBBLE_BEAM', 'WATER_PULSE', 'RAZOR_SHELL']"
KINGLER,Water,,240,181,146,KRABBY,[],False,False,False,False,KINGLER,Kingler,,,,,Kingler,"['METAL_CLAW_FAST', 'BUBBLE_FAST', 'MUD_SHOT_FAST']","['VICE_GRIP', 'X_SCISSOR', 'WATER_PULSE', 'CRABHAMMER', 'RAZOR_SHELL']"
VOLTORB,Electric,,109,111,120,,['ELECTRODE'],False,False,False,False,VOLTORB,Voltorb,,,,,Voltorb,"['SPARK_FAST', 'TACKLE_FAST']","['DISCHARGE', 'THUNDERBOLT', 'GYRO_BALL', 'RETURN', 'SIGNAL_BEAM']"
ELECTRODE,Electric,,173,173,155,VOLTORB,[],False,False,False,False,ELECTRODE,Electrode,,,,,Electrode,"['SPARK_FAST', 'VOLT_SWITCH_FAST', 'TACKLE_FAST']","['HYPER_BEAM', 'DISCHARGE', 'THUNDERBOLT', 'FOUL_PLAY', 'RETURN']"
EXEGGCUTE,Grass,Psychic,107,125,155,,['EXEGGUTOR'],False,False,False,False,EXEGGCUTE,Exeggcute,,,,,Exeggcute,"['CONFUSION_FAST', 'BULLET_SEED_FAST']","['SEED_BOMB', 'ANCIENT_POWER', 'PSYCHIC', 'RETURN']"
EXEGGUTOR,Grass,Psychic,233,149,216,EXEGGCUTE,[],False,False,False,False,EXEGGUTOR,Exeggutor,,,,,Exeggutor,"['CONFUSION_FAST', 'BULLET_SEED_FAST', 'EXTRASENSORY_FAST', 'ZEN_HEADBUTT_FAST']","['SEED_BOMB', 'PSYCHIC', 'SOLAR_BEAM', 'RETURN']"
CUBONE,Ground,,90,144,137,,['MAROWAK'],False,False,False,False,CUBONE,Cubone,,,,,Cubone,"['MUD_SLAP_FAST', 'ROCK_SMASH_FAST']","['DIG', 'BONE_CLUB', 'BULLDOZE', 'RETURN']"
MAROWAK,Ground,,144,186,155,CUBONE,[],False,False,False,False,MAROWAK,Marowak,,,,,Marowak,"['MUD_SLAP_FAST', 'ROCK_SMASH_FAST']","['DIG', 'EARTHQUAKE', 'ROCK_SLIDE', 'BONE_CLUB', 'RETURN']"
HITMONLEE,Fighting,,224,181,137,TYROGUE,[],False,False,False,False,HITMONLEE,Hitmonlee,,,,,Hitmonlee,"['LOW_KICK_FAST', 'ROCK_SMASH_FAST', 'DOUBLE_KICK_FAST']","['STONE_EDGE', 'LOW_SWEEP', 'CLOSE_COMBAT', 'BLAZE_KICK', 'RETURN', 'BRICK_BREAK', 'STOMP']"
HITMONCHAN,Fighting,,193,197,137,TYROGUE,[],False,False,False,False,HITMONCHAN,Hitmonchan,,,,,Hitmonchan,"['BULLET_PUNCH_FAST', 'COUNTER_FAST', 'ROCK_SMASH_FAST']","['ICE_PUNCH', 'THUNDER_PUNCH', 'FIRE_PUNCH', 'CLOSE_COMBAT', 'POWER_UP_PUNCH', 'RETURN', 'BRICK_BREAK']"
LICKITUNG,Normal,,108,137,207,,['LICKILICKY'],False,False,False,False,LICKITUNG,Lickitung,,,,,Lickitung,"['LICK_FAST', 'ZEN_HEADBUTT_FAST']","['HYPER_BEAM', 'POWER_WHIP', 'STOMP', 'BODY_SLAM']"
KOFFING,Poison,,119,141,120,,['WEEZING'],False,False,False,False,KOFFING,Koffing,,,,,Koffing,"['TACKLE_FAST', 'INFESTATION_FAST', 'ACID_FAST']","['DARK_PULSE', 'SLUDGE', 'SLUDGE_BOMB', 'RETURN']"
WEEZING,Poison,,174,197,163,KOFFING,[],False,False,False,False,WEEZING,Weezing,,,,,Weezing,"['TACKLE_FAST', 'INFESTATION_FAST', 'ACID_FAST']","['DARK_PULSE', 'SHADOW_BALL', 'THUNDERBOLT', 'SLUDGE_BOMB', 'RETURN']"
RHYHORN,Ground,Rock,140,127,190,,['RHYDON'],False,False,False,False,RHYHORN,Rhyhorn,,,,,Rhyhorn,"['MUD_SLAP_FAST', 'ROCK_SMASH_FAST']","['BULLDOZE', 'HORN_ATTACK', 'STOMP', 'RETURN']"
RHYDON,Ground,Rock,222,171,233,RHYHORN,['RHYPERIOR'],False,False,False,False,RHYDON,Rhydon,,,,,Rhydon,"['MUD_SLAP_FAST', 'ROCK_SMASH_FAST']","['EARTHQUAKE', 'STONE_EDGE', 'SURF', 'RETURN', 'BREAKING_SWIPE', 'MEGAHORN']"
CHANSEY,Normal,,60,128,487,HAPPINY,['BLISSEY'],False,False,False,False,CHANSEY,Chansey,,,,,Chansey,"['POUND_FAST', 'ZEN_HEADBUTT_FAST']","['HYPER_BEAM', 'DAZZLING_GLEAM', 'PSYCHIC', 'PSYBEAM']"
TANGELA,Grass,,183,169,163,,['TANGROWTH'],False,False,False,False,TANGELA,Tangela,,,,,Tangela,"['VINE_WHIP_FAST', 'INFESTATION_FAST']","['SLUDGE_BOMB', 'SOLAR_BEAM', 'GRASS_KNOT', 'RETURN', 'POWER_WHIP']"
KANGASKHAN,Normal,,181,165,233,,[],False,False,False,False,KANGASKHAN,Kangaskhan,,,,,Kangaskhan,"['LOW_KICK_FAST', 'MUD_SLAP_FAST']","['EARTHQUAKE', 'OUTRAGE', 'CRUNCH', 'POWER_UP_PUNCH', 'BRICK_BREAK', 'STOMP']"
HORSEA,Water,,129,103,102,,['SEADRA'],False,False,False,False,HORSEA,Horsea,,,,,Horsea,"['WATER_GUN_FAST', 'BUBBLE_FAST']","['FLASH_CANNON', 'BUBBLE_BEAM', 'DRAGON_PULSE', 'RETURN']"
SEADRA,Water,,187,156,146,HORSEA,['KINGDRA'],False,False,False,False,SEADRA,Seadra,,,,,Seadra,"['DRAGON_BREATH_FAST', 'WATER_GUN_FAST']","['DRAGON_PULSE', 'HYDRO_PUMP', 'AURORA_BEAM', 'RETURN', 'BLIZZARD']"
GOLDEEN,Water,,123,110,128,,['SEAKING'],False,False,False,False,GOLDEEN,Goldeen,,,,,Goldeen,"['PECK_FAST', 'MUD_SHOT_FAST']","['AQUA_TAIL', 'WATER_PULSE', 'HORN_ATTACK']"
SEAKING,Water,,175,147,190,GOLDEEN,[],False,False,False,False,SEAKING,Seaking,,,,,Seaking,"['PECK_FAST', 'WATERFALL_FAST', 'POISON_JAB_FAST']","['MEGAHORN', 'ICE_BEAM', 'WATER_PULSE', 'DRILL_RUN', 'ICY_WIND']"
STARYU,Water,,137,112,102,,['STARMIE'],False,False,False,False,STARYU,Staryu,,,,,Staryu,"['TACKLE_FAST', 'WATER_GUN_FAST', 'QUICK_ATTACK_FAST']","['BUBBLE_BEAM', 'POWER_GEM', 'SWIFT']"
STARMIE,Water,Psychic,210,184,155,STARYU,[],False,False,False,False,STARMIE,Starmie,,,,,Starmie,"['WATER_GUN_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'QUICK_ATTACK_FAST', 'TACKLE_FAST']","['PSYBEAM', 'ICE_BEAM', 'POWER_GEM', 'THUNDER', 'HYDRO_PUMP', 'PSYCHIC']"
MR_MIME,Psychic,Fairy,192,205,120,MIME_JR,[],False,False,False,False,MR_MIME,Mr. Mime,,,,,Mr. Mime,"['ZEN_HEADBUTT_FAST', 'CONFUSION_FAST', 'MAGICAL_LEAF_FAST', 'PSYWAVE_FAST']","['PSYBEAM', 'SHADOW_BALL', 'PSYCHIC']"
SCYTHER,Bug,Flying,218,170,172,,['SCIZOR'],False,False,False,False,SCYTHER,Scyther,,,,,Scyther,"['FURY_CUTTER_FAST', 'AIR_SLASH_FAST', 'STEEL_WING_FAST']","['AERIAL_ACE', 'NIGHT_SLASH', 'X_SCISSOR', 'RETURN', 'TRAILBLAZE', 'BUG_BUZZ']"
JYNX,Ice,Psychic,223,151,163,SMOOCHUM,[],False,False,False,False,JYNX,Jynx,,,,,Jynx,"['FROST_BREATH_FAST', 'CONFUSION_FAST', 'POUND_FAST']","['PSYSHOCK', 'DRAINING_KISS', 'FOCUS_BLAST', 'AVALANCHE', 'ICE_PUNCH']"
ELECTABUZZ,Electric,,198,158,163,ELEKID,['ELECTIVIRE'],False,False,False,False,ELECTABUZZ,Electabuzz,,,,,Electabuzz,"['THUNDER_SHOCK_FAST', 'LOW_KICK_FAST']","['THUNDER_PUNCH', 'THUNDER', 'THUNDERBOLT', 'RETURN']"
MAGMAR,Fire,,206,154,163,MAGBY,['MAGMORTAR'],False,False,False,False,MAGMAR,Magmar,,,,,Magmar,"['KARATE_CHOP_FAST', 'EMBER_FAST']","['FLAMETHROWER', 'FIRE_BLAST', 'FIRE_PUNCH', 'RETURN', 'SCORCHING_SANDS']"
PINSIR,Bug,,238,182,163,,[],False,False,False,False,PINSIR,Pinsir,,,,,Pinsir,"['FURY_CUTTER_FAST', 'BUG_BITE_FAST', 'ROCK_SMASH_FAST']","['VICE_GRIP', 'X_SCISSOR', 'CLOSE_COMBAT', 'SUPER_POWER', 'RETURN', 'SUBMISSION']"
TAUROS,Normal,,198,183,181,,[],False,False,False,False,TAUROS,Tauros,,,,,Tauros,"['TACKLE_FAST', 'ZEN_HEADBUTT_FAST']","['EARTHQUAKE', 'IRON_HEAD', 'HORN_ATTACK', 'TRAILBLAZE']"
MAGIKARP,Water,,29,85,85,,['GYARADOS'],False,False,False,False,MAGIKARP,Magikarp,,,,,Magikarp,['SPLASH_FAST'],"['STRUGGLE', 'RETURN']"
GYARADOS,Water,Flying,237,186,216,MAGIKARP,[],False,False,False,False,GYARADOS,Gyarados,,,,,Gyarados,"['BITE_FAST', 'DRAGON_BREATH_FAST', 'WATERFALL_FAST', 'DRAGON_TAIL_FAST']","['TWISTER', 'HYDRO_PUMP', 'OUTRAGE', 'CRUNCH', 'RETURN', 'AQUA_TAIL', 'DRAGON_PULSE']"
LAPRAS,Water,Ice,165,174,277,,[],False,False,False,False,LAPRAS,Lapras,,,,,Lapras,"['FROST_BREATH_FAST', 'WATER_GUN_FAST', 'ICE_SHARD_FAST']","['BLIZZARD', 'HYDRO_PUMP', 'SURF', 'SKULL_BASH', 'RETURN', 'ICE_BEAM', 'DRAGON_PULSE']"
DITTO,Normal,,91,91,134,,[],False,False,False,False,DITTO,Ditto,,,,,Ditto,['TRANSFORM_FAST'],['STRUGGLE']
EEVEE,Normal,,104,114,146,,"['VAPOREON', 'JOLTEON', 'FLAREON', 'ESPEON', 'UMBREON', 'LEAFEON', 'GLACEON', 'SYLVEON']",False,False,False,False,EEVEE,Eevee,,,,,Eevee,"['QUICK_ATTACK_FAST', 'TACKLE_FAST']","['DIG', 'SWIFT', 'LAST_RESORT', 'BODY_SLAM']"
VAPOREON,Water,,205,161,277,EEVEE,[],False,False,False,False,VAPOREON,Vaporeon,,,,,Vaporeon,['WATER_GUN_FAST'],"['AQUA_TAIL', 'WATER_PULSE', 'HYDRO_PUMP', 'LIQUIDATION', 'SCALD', 'LAST_RESORT']"
JOLTEON,Electric,,232,182,163,EEVEE,[],False,False,False,False,JOLTEON,Jolteon,,,,,Jolteon,"['THUNDER_SHOCK_FAST', 'VOLT_SWITCH_FAST']","['DISCHARGE', 'THUNDER', 'THUNDERBOLT', 'ZAP_CANNON', 'LAST_RESORT']"
FLAREON,Fire,,246,179,163,EEVEE,[],False,False,False,False,FLAREON,Flareon,,,,,Flareon,"['EMBER_FAST', 'FIRE_SPIN_FAST']","['FLAMETHROWER', 'FIRE_BLAST', 'OVERHEAT', 'SUPER_POWER', 'LAST_RESORT', 'HEAT_WAVE']"
PORYGON,Normal,,153,136,163,,['PORYGON2'],False,False,False,False,PORYGON,Porygon,,,,,Porygon,"['CHARGE_BEAM_FAST', 'HIDDEN_POWER_FAST', 'HIDDEN_POWER_BUG_FAST', 'HIDDEN_POWER_DARK_FAST', 'HIDDEN_POWER_DRAGON_FAST', 'HIDDEN_POWER_ELECTRIC_FAST', 'HIDDEN_POWER_FIGHTING_FAST', 'HIDDEN_POWER_FIRE_FAST', 'HIDDEN_POWER_FLYING_FAST', 'HIDDEN_POWER_GHOST_FAST', 'HIDDEN_POWER_GRASS_FAST', 'HIDDEN_POWER_GROUND_FAST', 'HIDDEN_POWER_ICE_FAST', 'HIDDEN_POWER_POISON_FAST', 'HIDDEN_POWER_PSYCHIC_FAST', 'HIDDEN_POWER_ROCK_FAST', 'HIDDEN_POWER_STEEL_FAST', 'HIDDEN_POWER_WATER_FAST', 'QUICK_ATTACK_FAST', 'TACKLE_FAST', 'ZEN_HEADBUTT_FAST']","['HYPER_BEAM', 'SOLAR_BEAM', 'ZAP_CANNON', 'RETURN', 'PSYBEAM', 'DISCHARGE', 'SIGNAL_BEAM']"
OMANYTE,Rock,Water,155,153,111,,['OMASTAR'],False,False,False,False,OMANYTE,Omanyte,,,,,Omanyte,"['MUD_SHOT_FAST', 'WATER_GUN_FAST']","['BUBBLE_BEAM', 'ANCIENT_POWER', 'ROCK_BLAST', 'RETURN', 'ROCK_TOMB', 'BRINE']"
OMASTAR,Rock,Water,207,201,172,OMANYTE,[],False,False,False,False,OMASTAR,Omastar,,,,,Omastar,"['MUD_SHOT_FAST', 'WATER_GUN_FAST', 'ROCK_THROW_FAST']","['ANCIENT_POWER', 'HYDRO_PUMP', 'ROCK_BLAST', 'RETURN', 'ROCK_SLIDE']"
KABUTO,Rock,Water,148,140,102,,['KABUTOPS'],False,False,False,False,KABUTO,Kabuto,,,,,Kabuto,"['MUD_SHOT_FAST', 'SCRATCH_FAST']","['AQUA_JET', 'ANCIENT_POWER', 'ROCK_TOMB']"
KABUTOPS,Rock,Water,220,186,155,KABUTO,[],False,False,False,False,KABUTOPS,Kabutops,,,,,Kabutops,"['MUD_SHOT_FAST', 'ROCK_SMASH_FAST', 'WATERFALL_FAST', 'FURY_CUTTER_FAST']","['STONE_EDGE', 'ANCIENT_POWER', 'WATER_PULSE']"
AERODACTYL,Rock,Flying,221,159,190,,[],False,False,False,False,AERODACTYL,Aerodactyl,,,,,Aerodactyl,"['BITE_FAST', 'ROCK_THROW_FAST', 'STEEL_WING_FAST']","['HYPER_BEAM', 'ANCIENT_POWER', 'ROCK_SLIDE', 'IRON_HEAD', 'EARTH_POWER', 'RETURN']"
SNORLAX,Normal,,190,169,330,MUNCHLAX,[],False,False,False,False,SNORLAX,Snorlax,,,,,Snorlax,"['LICK_FAST', 'ZEN_HEADBUTT_FAST', 'YAWN_FAST']","['HYPER_BEAM', 'EARTHQUAKE', 'BODY_SLAM', 'HEAVY_SLAM', 'OUTRAGE', 'SKULL_BASH', 'SUPER_POWER', 'RETURN']"
ARTICUNO,Ice,Flying,192,236,207,,[],True,False,False,False,ARTICUNO,Articuno,,,,,Articuno,"['ICE_SHARD_FAST', 'FROST_BREATH_FAST']","['ICE_BEAM', 'BLIZZARD', 'ANCIENT_POWER', 'ICY_WIND', 'RETURN', 'TRIPLE_AXEL', 'HURRICANE']"
ZAPDOS,Electric,Flying,253,185,207,,[],True,False,False,False,ZAPDOS,Zapdos,,,,,Zapdos,"['CHARGE_BEAM_FAST', 'THUNDER_SHOCK_FAST']","['DRILL_PECK', 'ANCIENT_POWER', 'THUNDER', 'THUNDERBOLT', 'ZAP_CANNON', 'RETURN']"
MOLTRES,Fire,Flying,251,181,207,,[],True,False,False,False,MOLTRES,Moltres,,,,,Moltres,"['WING_ATTACK_FAST', 'FIRE_SPIN_FAST']","['HEAT_WAVE', 'ANCIENT_POWER', 'FIRE_BLAST', 'OVERHEAT', 'RETURN', 'SKY_ATTACK']"
DRATINI,Dragon,,119,91,121,,['DRAGONAIR'],False,False,False,False,DRATINI,Dratini,,,,,Dratini,"['DRAGON_BREATH_FAST', 'IRON_TAIL_FAST']","['WRAP', 'AQUA_TAIL', 'TWISTER', 'RETURN']"
DRAGONAIR,Dragon,,163,135,156,DRATINI,['DRAGONITE'],False,False,False,False,DRAGONAIR,Dragonair,,,,,Dragonair,"['DRAGON_BREATH_FAST', 'IRON_TAIL_FAST']","['WRAP', 'AQUA_TAIL', 'DRAGON_PULSE', 'BODY_SLAM', 'RETURN']"
DRAGONITE,Dragon,Flying,263,198,209,DRAGONAIR,[],False,False,False,False,DRAGONITE,Dragonite,,,,,Dragonite,"['DRAGON_BREATH_FAST', 'STEEL_WING_FAST', 'DRAGON_TAIL_FAST']","['HYPER_BEAM', 'DRAGON_CLAW', 'HURRICANE', 'OUTRAGE', 'SUPER_POWER', 'RETURN', 'DRACO_METEOR', 'DRAGON_PULSE']"
MEWTWO,Psychic,,300,182,214,,[],True,False,False,False,MEWTWO,Mewtwo,,,,,Mewtwo,"['PSYCHO_CUT_FAST', 'CONFUSION_FAST']","['FLAMETHROWER', 'ICE_BEAM', 'THUNDERBOLT', 'PSYCHIC', 'FOCUS_BLAST', 'RETURN', 'PSYSTRIKE', 'HYPER_BEAM', 'SHADOW_BALL']"
MEW,Psychic,,210,210,225,,[],False,True,False,False,MEW,Mew,,,,,Mew,"['SHADOW_CLAW_FAST', 'FROST_BREATH_FAST', 'POUND_FAST', 'CUT_FAST', 'POISON_JAB_FAST', 'STEEL_WING_FAST', 'ROCK_SMASH_FAST', 'CHARGE_BEAM_FAST', 'VOLT_SWITCH_FAST', 'DRAGON_TAIL_FAST', 'INFESTATION_FAST', 'STRUGGLE_BUG_FAST', 'SNARL_FAST', 'WATERFALL_FAST']","['HYPER_BEAM', 'DARK_PULSE', 'STONE_EDGE', 'FLASH_CANNON', 'ICE_BEAM', 'BLIZZARD', 'LOW_SWEEP', 'PSYSHOCK', 'ANCIENT_POWER', 'ROCK_SLIDE', 'THUNDER', 'THUNDERBOLT', 'DRAGON_CLAW', 'DAZZLING_GLEAM', 'BULLDOZE', 'FLAME_CHARGE', 'PSYCHIC', 'SOLAR_BEAM', 'FOCUS_BLAST', 'WILD_CHARGE', 'GYRO_BALL', 'OVERHEAT', 'GRASS_KNOT', 'ENERGY_BALL', 'SURF']"
CHIKORITA,Grass,,92,122,128,,['BAYLEEF'],False,False,False,False,CHIKORITA,Chikorita,,,,,Chikorita,"['VINE_WHIP_FAST', 'TACKLE_FAST', 'MAGICAL_LEAF_FAST']","['BODY_SLAM', 'GRASS_KNOT', 'ENERGY_BALL', 'RETURN']"
BAYLEEF,Grass,,122,155,155,CHIKORITA,['MEGANIUM'],False,False,False,False,BAYLEEF,Bayleef,,,,,Bayleef,"['RAZOR_LEAF_FAST', 'TACKLE_FAST', 'MAGICAL_LEAF_FAST']","['ANCIENT_POWER', 'GRASS_KNOT', 'ENERGY_BALL', 'RETURN']"
MEGANIUM,Grass,,168,202,190,BAYLEEF,[],False,False,False,False,MEGANIUM,Meganium,,,,,Meganium,"['VINE_WHIP_FAST', 'RAZOR_LEAF_FAST', 'MAGICAL_LEAF_FAST']","['EARTHQUAKE', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'RETURN', 'FRENZY_PLANT']"
CYNDAQUIL,Fire,,116,93,118,,['QUILAVA'],False,False,False,False,CYNDAQUIL,Cyndaquil,,,,,Cyndaquil,"['EMBER_FAST', 'TACKLE_FAST']","['FLAMETHROWER', 'FLAME_CHARGE', 'SWIFT', 'RETURN']"
QUILAVA,Fire,,158,126,151,CYNDAQUIL,['TYPHLOSION'],False,False,False,False,QUILAVA,Quilava,,,,,Quilava,"['EMBER_FAST', 'TACKLE_FAST']","['FLAMETHROWER', 'DIG', 'FLAME_CHARGE', 'RETURN']"
TYPHLOSION,Fire,,223,173,186,QUILAVA,[],False,False,False,False,TYPHLOSION,Typhlosion,,,,,Typhlosion,"['EMBER_FAST', 'SHADOW_CLAW_FAST', 'INCINERATE_FAST']","['FIRE_BLAST', 'SOLAR_BEAM', 'OVERHEAT', 'RETURN', 'BLAST_BURN']"
TOTODILE,Water,,117,109,137,,['CROCONAW'],False,False,False,False,TOTODILE,Totodile,,,,,Totodile,"['SCRATCH_FAST', 'WATER_GUN_FAST']","['AQUA_JET', 'WATER_PULSE', 'CRUNCH', 'RETURN']"
CROCONAW,Water,,150,142,163,TOTODILE,['FERALIGATR'],False,False,False,False,CROCONAW,Croconaw,,,,,Croconaw,"['SCRATCH_FAST', 'WATER_GUN_FAST']","['ICE_PUNCH', 'WATER_PULSE', 'CRUNCH', 'RETURN']"
FERALIGATR,Water,,205,188,198,CROCONAW,[],False,False,False,False,FERALIGATR,Feraligatr,,,,,Feraligatr,"['BITE_FAST', 'SHADOW_CLAW_FAST', 'WATERFALL_FAST', 'ICE_FANG_FAST', 'WATER_GUN_FAST']","['ICE_BEAM', 'HYDRO_PUMP', 'CRUNCH', 'RETURN', 'HYDRO_CANNON']"
SENTRET,Normal,,79,73,111,,['FURRET'],False,False,False,False,SENTRET,Sentret,,,,,Sentret,"['QUICK_ATTACK_FAST', 'SCRATCH_FAST']","['DIG', 'BRICK_BREAK', 'GRASS_KNOT']"
FURRET,Normal,,148,125,198,SENTRET,[],False,False,False,False,FURRET,Furret,,,,,Furret,"['SUCKER_PUNCH_FAST', 'QUICK_ATTACK_FAST']","['HYPER_BEAM', 'DIG', 'BRICK_BREAK']"
HOOTHOOT,Normal,Flying,67,88,155,,['NOCTOWL'],False,False,False,False,HOOTHOOT,Hoothoot,,,,,Hoothoot,"['PECK_FAST', 'FEINT_ATTACK_FAST']","['AERIAL_ACE', 'SKY_ATTACK', 'NIGHT_SHADE']"
NOCTOWL,Normal,Flying,145,156,225,HOOTHOOT,[],False,False,False,False,NOCTOWL,Noctowl,,,,,Noctowl,"['WING_ATTACK_FAST', 'EXTRASENSORY_FAST']","['SHADOW_BALL', 'PSYCHIC', 'SKY_ATTACK', 'NIGHT_SHADE']"
LEDYBA,Bug,Flying,72,118,120,,['LEDIAN'],False,False,False,False,LEDYBA,Ledyba,,,,,Ledyba,"['BUG_BITE_FAST', 'TACKLE_FAST']","['AERIAL_ACE', 'SWIFT', 'SILVER_WIND', 'RETURN']"
LEDIAN,Bug,Flying,107,179,146,LEDYBA,[],False,False,False,False,LEDIAN,Ledian,,,,,Ledian,"['BUG_BITE_FAST', 'STRUGGLE_BUG_FAST']","['AERIAL_ACE', 'BUG_BUZZ', 'DYNAMIC_PUNCH', 'SILVER_WIND', 'RETURN']"
SPINARAK,Bug,Poison,105,73,120,,['ARIADOS'],False,False,False,False,SPINARAK,Spinarak,,,,,Spinarak,"['BUG_BITE_FAST', 'POISON_STING_FAST']","['NIGHT_SLASH', 'CROSS_POISON', 'SIGNAL_BEAM']"
ARIADOS,Bug,Poison,161,124,172,SPINARAK,[],False,False,False,False,ARIADOS,Ariados,,,,,Ariados,"['POISON_STING_FAST', 'INFESTATION_FAST']","['MEGAHORN', 'SHADOW_SNEAK', 'CROSS_POISON', 'LUNGE', 'TRAILBLAZE']"
CROBAT,Poison,Flying,194,178,198,GOLBAT,[],False,False,False,False,CROBAT,Crobat,,,,,Crobat,"['BITE_FAST', 'AIR_SLASH_FAST']","['POISON_FANG', 'SHADOW_BALL', 'CROSS_POISON', 'SLUDGE_BOMB', 'AIR_CUTTER', 'RETURN']"
CHINCHOU,Water,Electric,106,97,181,,['LANTURN'],False,False,False,False,CHINCHOU,Chinchou,,,,,Chinchou,"['SPARK_FAST', 'BUBBLE_FAST']","['BUBBLE_BEAM', 'THUNDERBOLT', 'WATER_PULSE']"
LANTURN,Water,Electric,146,137,268,CHINCHOU,[],False,False,False,False,LANTURN,Lanturn,,,,,Lanturn,"['SPARK_FAST', 'WATER_GUN_FAST', 'CHARGE_BEAM_FAST']","['THUNDER', 'THUNDERBOLT', 'HYDRO_PUMP', 'SURF']"
PICHU,Electric,,77,53,85,,['PIKACHU'],False,False,False,False,PICHU,Pichu,,,,,Pichu,"['THUNDER_SHOCK_FAST', 'QUICK_ATTACK_FAST']","['THUNDER_PUNCH', 'THUNDERBOLT', 'DISARMING_VOICE']"
CLEFFA,Fairy,,75,79,137,,['CLEFAIRY'],False,False,False,False,CLEFFA,Cleffa,,,,,Cleffa,"['POUND_FAST', 'ZEN_HEADBUTT_FAST']","['PSYSHOCK', 'SIGNAL_BEAM', 'GRASS_KNOT', 'PSYCHIC', 'BODY_SLAM']"
IGGLYBUFF,Normal,Fairy,69,32,207,,['JIGGLYPUFF'],False,False,False,False,IGGLYBUFF,Igglybuff,,,,,Igglybuff,"['POUND_FAST', 'FEINT_ATTACK_FAST']","['SHADOW_BALL', 'PSYCHIC', 'WILD_CHARGE', 'BODY_SLAM']"
