Attacker,Fast Move,Charged Move,Level,"Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Poison), Tier 5","Arceus (Poison), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gengar, Mega Tier","Mega Gengar, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Nidoqueen, Tier 3","Nidoqueen, Tier 3","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Garbodor, Tier 3","Garbodor, Tier 3","Gengar, Tier 3","Gengar, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Haunter, Tier 3","Haunter, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Nidoking, Tier 3","Nidoking, Tier 3","Nidorino, Tier 3","Nidorino, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Seviper, Tier 3","Seviper, Tier 3","Toxicroak, Tier 3","Toxicroak, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3"
Shadow Exeggutor,Bullet Seed,Psychic,40,1.6187841437872241,1.6019116730749647,1.7368574022266914,1.7187498043474752,1.5037829469194948,1.4961343138754328,1.5110788005264746,1.4738726714743735,1.6200703503088874,1.7947217533842863,2.076316836098349,2.0738928215897734,1.9177477070834446,1.8775458808167091,2.0862444526956194,1.8553212924958815,1.790289913223813,1.6420328732442182,1.5960759772507582,1.6061269602216768,1.7517499377044827,1.816481851824622,1.9310789273930036,1.786567779780998,1.8589376113369191,1.7965720071529445,1.7282132434401778,1.7168508448622677,1.7598853218415407,1.7078970756075722,1.8355443195384222,1.777355270289136,1.783542998011467,1.7445165041727422,1.6313369952208432,1.6612904863520863,1.7242249790751134,1.788428748840571,1.6259882249196895,1.5978692421859424,1.6413059782592678,1.6216525773034431,1.6129767515533098,1.6250777982763163,1.6711249883430441,1.6613489952957796,1.615027261936354,1.62840198763883,1.6937766262242753,1.6447522303129598,1.6868907819160666,1.6192204680939661,1.6995480286544016,1.7531061708812201,1.4718208502509378,1.4738455785608173,1.621203282978079,1.5783054076095262,1.729972687076998,1.6968429677605141,1.7527823982587125,1.860326086316689,1.7131542592547342,1.8041648550855318,1.706951886573241,1.7836125966259782,1.789971399261004,1.756961595351463
Shadow Gardevoir,Confusion,Psychic,40,1.384943776272389,1.3585680086024425,1.390865963306394,1.3645161766512686,1.39254002258177,1.3900802082620518,1.4273382066088078,1.3927844414364503,1.4329468155851433,1.4400073611109496,1.4508631113267645,1.4340893358095856,1.4678537579329658,1.4217545387800727,1.6838778184765582,1.536154603678638,1.4623353057506554,1.3704293513002201,1.4105218907354713,1.3869190444344328,1.392188528016055,1.3950679814252727,1.384484986036954,1.3373602890646228,1.3937485182847236,1.3722287043980663,1.3721779706243291,1.3493082467599242,1.3830904442663363,1.3784372832102174,1.469743873960255,1.4203263199733807,1.4282358737991345,1.3822074300400164,1.3877593585805297,1.3859572365057944,1.4412166829956161,1.4402176035568128,1.373414332797666,1.3721705690804775,1.3610139723550474,1.3556874278064466,1.3902595398363833,1.35052422601089,1.4166857519093004,1.3942640296282194,1.3515203092190342,1.3531939146034209,1.3485790369548112,1.3171486995528798,1.4626756888990005,1.3995170851317074,1.3895171347206838,1.4159787967536819,1.3681295218358995,1.3579378009643412,1.3460857804166577,1.3356496415565766,1.4574607125910921,1.3636757127288908,1.4109265724507363,1.4253232975557024,1.4259921682267684,1.398728989575275,1.442407305888875,1.4108273823199833,1.3972293751987657,1.3739812050338305
Shadow Gardevoir,Charm,Psychic,40,1.427509783359262,1.3803902627622746,1.9735361786950179,1.9264904242125835,1.4254729789816616,1.4100141740548315,1.451609218684085,1.4215700110231855,1.9850522048754475,2.0114235669743965,1.9972006717571429,2.038170486814094,1.827555663239693,1.7576410715385502,2.7326869921300885,2.2057870056720605,1.4859977997021352,1.3973488871346058,1.9659273901295862,1.9278614552688937,1.9732471560011677,1.9802359000294425,1.9599496504109661,1.921756842735714,1.7123634084640338,1.667396128081829,1.6571284083196427,1.6761961352924752,2.0283673340851225,1.967408625970509,2.0771660770947915,2.0148501050884358,2.054572745180735,1.9421050799493644,1.4290625682462592,1.4197340081856205,1.9148038374563205,1.9821016296899574,1.4084746610757497,1.3994882041512526,1.381674685568613,1.3706928662834228,1.4177294934259856,1.373113801858147,1.4439882655335994,1.4207164023193828,1.3969293139558543,1.387350975347554,1.6728629697290516,1.6420694479805176,2.043908060717803,1.9476916249971672,1.9404793086413483,1.9795026961387538,1.3988073658580618,1.3854485044301126,1.3853077540073415,1.3584739846669815,2.0359001461253183,1.9098741715506515,1.9334017181446992,2.0003310220115833,1.963553022662829,1.9390576091180256,2.0222849791333273,1.9821374339345093,1.9573458456780508,1.9595772145233377
Shadow Gardevoir,Charm,Synchronoise,40,1.4586680648251875,1.416487209389964,2.0411857522959567,2.012886960486547,1.4677095635666082,1.4460900360522628,1.4990558110354402,1.4478233660701976,2.0922098562295544,2.0760092854555423,2.095459992838196,2.069392122142265,1.8666943323254117,1.8013307104058902,2.7373193826344386,2.2349082933704514,1.5277030682257742,1.4379005902089552,2.0780146349924355,2.0437917404004353,2.082555935897726,2.065628760124739,2.0593195498663555,2.0398545653564497,1.7817267969338373,1.7464234333508437,1.75005364371274,1.767351287682364,2.1381605353295816,2.0853918554958244,2.1559765602826424,2.1004083088966716,2.124540922434777,2.0455901358359654,1.4692301601618596,1.4570421241530889,2.0253320076349914,2.0661656266037034,1.4457509557327646,1.4386117892031987,1.4292347330533577,1.42141759359642,1.4687030237672776,1.4215190620219564,1.4966841837029168,1.456514477356348,1.435981361360432,1.4125492033801843,1.7512585160919587,1.7421030341204444,2.1562843944426047,2.0210035571340947,2.0691342944653726,2.092994973586205,1.44711666391751,1.4236046961888975,1.4259298992024485,1.3982022361594828,2.130182845501394,2.003156686454337,2.0417471683542963,2.1195782712994538,2.0620430922073436,2.0340500381843776,2.1209559477247235,2.0607780375605125,2.070925381791868,2.0502734611084046
Shadow Gardevoir,Confusion,Synchronoise,40,1.4352401162763715,1.3912245535526786,1.4413841311302706,1.3935258816483302,1.43666710139644,1.4241163178867162,1.465132235406807,1.429210716414143,1.478771682614125,1.4673167947578611,1.4920741824110277,1.4530391663161997,1.50198850080988,1.4529724188469035,1.676949507659768,1.541114301514516,1.5072260057913802,1.4196970643525275,1.4568385170868825,1.4260930684306874,1.4451086257073744,1.4439395736018241,1.4384688733815754,1.3819741819696594,1.4368239450901312,1.4194245428569296,1.40854791441469,1.4151223406460294,1.4356112667720071,1.4258598506808262,1.4963648812590948,1.4576270726843896,1.486361606287039,1.416676553906375,1.4311379991978763,1.4309111859719361,1.4890417484730183,1.4739410944534341,1.4239609688250199,1.4160303037015705,1.4005691151878141,1.4001407223218048,1.441086543867865,1.3959908662156624,1.4642499553628001,1.4348692406512713,1.4055826896448025,1.4016860981771102,1.3912657935392605,1.3736110335415512,1.50751339324536,1.4476620480725937,1.446204327186316,1.4655296809945235,1.41768824053876,1.4017398844807436,1.402054760439526,1.3748528193354186,1.501012726358505,1.4087317389134018,1.4357004059793772,1.4561115111422762,1.4657259327675727,1.4380132494435558,1.4741817862626763,1.4502071058719286,1.4465380112005202,1.4244030773745886
Shadow Gardevoir,Charge Beam,Psychic,40,1.6448992663721707,1.5889907491523845,1.6536294009635308,1.5845296737317165,1.5248013577495756,1.5074434846023792,1.6556869662761473,1.6331383799359303,1.7629118627099665,1.7442428741294886,1.6608566085584322,1.6832332930153358,1.7133935801823716,1.6865239027361378,2.0226170129734196,1.7811763966046732,1.7586419997101947,1.619703248515643,1.7831465679947567,1.7791950619403774,1.7063907110102876,1.7145195669659772,1.6376372452063768,1.605766566312964,1.640630132447494,1.646015188615562,1.6054048937719911,1.63631301139881,1.6483581023567666,1.6183461621413704,1.7605406782592088,1.7092696589900385,1.780018558950834,1.71200946625575,1.6688317729810087,1.6544173942799627,1.6562086772243878,1.6761707108267756,1.6086404208675156,1.6095809317059122,1.6098060092080932,1.6089608942427556,1.6432258638516688,1.6095371271387346,1.667315272508249,1.6600219185789742,1.6228658523841528,1.6109285255460848,1.6228846760727813,1.6148853406923553,1.8639843576380808,1.7814526752769155,1.635759434561788,1.636217137706167,1.5065309867198582,1.5090375037501154,1.6059409035982442,1.570439745625609,1.7195816188985598,1.6073670494139427,1.6645956512878834,1.7459823796747773,1.7133719085432033,1.7178407643316742,1.727385823952098,1.750076779683656,1.6479858518231894,1.6188809857035604
Shadow Gardevoir,Charge Beam,Synchronoise,40,1.7241866755485142,1.6742020503868855,1.7385473090880523,1.6728104479281107,1.5980061280940223,1.5814945500442432,1.7531726366430602,1.7261642531350199,1.8599348203816277,1.8599280048792004,1.7251666658588167,1.7949637721180123,1.820467942834885,1.754637074168072,2.0906677975962586,1.8588342227060053,1.8482208298483362,1.720680093873072,1.9305276087894776,1.921850396306886,1.7941162164254545,1.8203058085167432,1.762154398099553,1.6955979975500524,1.7416566933542037,1.7145929118470618,1.6970948957652197,1.6860210845118775,1.725170590936523,1.7091897902824447,1.8545346137141796,1.811907860691957,1.8774655892596421,1.8037416420139378,1.7227454703480882,1.7191573932248982,1.770205643371652,1.789318696248034,1.6923474322990866,1.6983992556985579,1.7273207793483596,1.707582081455766,1.7664003050730845,1.727049137836102,1.7579893839715541,1.7563983459408476,1.7254792543685584,1.6954671051098824,1.6847356579338055,1.6731658307669435,1.9485598802579305,1.8838933387083436,1.7396853886388757,1.7839219747493864,1.5942225762312718,1.5915629978166295,1.6861320453474866,1.6835927940250366,1.8094702308024615,1.7240366183706244,1.8244116639865156,1.890685075506835,1.8128591667997196,1.7944463097627772,1.8736223473668863,1.8555288426632845,1.7296682773726084,1.7173490136888663
Shadow Gallade,Confusion,Psychic,40,1.4246636831633979,1.386489125263001,1.4308037499512654,1.3849560569455255,1.3964539687177353,1.390187413430956,1.4179348982089672,1.3835333697887011,1.4247834476614873,1.3986543875892954,1.3502662121276672,1.376168461537934,1.5032013119405112,1.4422852542552185,1.413048350474803,1.4528105192116816,1.4774076718193214,1.386012117173484,1.3617935744023095,1.366491617919803,1.3800424829287878,1.3666930209408705,1.3621214893203846,1.3306180972350872,1.458619179417749,1.40101030563551,1.361861480943286,1.3545473970949993,1.3344661753942797,1.354449207385798,1.4822274772029518,1.4019498392096204,1.3966108930989924,1.3487832321566375,1.403820741877964,1.3699272869108035,1.42325772970199,1.4200688394278522,1.3618061719616619,1.361949538134373,1.3546618722703003,1.351671988807409,1.3632089218815744,1.350400846235296,1.3914395410328668,1.3868175354011862,1.370904481942999,1.3640881723507856,1.356452627293543,1.3202852523974828,1.3929822820034663,1.35496779228582,1.3607387440513015,1.3771515403885257,1.3757593381402902,1.3594539745191943,1.3531477054333791,1.3354017836624108,1.3767029265195025,1.3365798778216587,1.3942528828910588,1.3999658910112665,1.4052696813585757,1.3641339651224818,1.4453529020046731,1.3901290502171364,1.3761221518610223,1.393740826448395
Shadow Gallade,Confusion,Synchronoise,40,1.460258618982787,1.417186819483911,1.4650856431887758,1.4156727422675106,1.43826484211693,1.4362781177751809,1.4576835892568056,1.4240585157222045,1.4717907109062833,1.4382322656455035,1.3943114765655007,1.4071889070849677,1.5297007575407242,1.484658895920849,1.4359481728640204,1.477514355194548,1.5241293563633815,1.4338946407916235,1.400110226462039,1.4073965383675695,1.4302112222542238,1.4205244927126597,1.4144952071496641,1.3739890698170776,1.5104986370599722,1.4371777745994478,1.409188110071067,1.4119204833896086,1.3769060594694316,1.408744730195818,1.5044425806570847,1.4482332739342545,1.464849388570132,1.390096883509359,1.449080285488017,1.4215908751387107,1.4748856624881432,1.4618003686359398,1.4141560395941821,1.4146132955275457,1.4094866972741735,1.3979160096137475,1.4164743732979004,1.398788383337418,1.4400384862858642,1.4180324415621346,1.4187963377508934,1.411194014451319,1.4015173484101862,1.3823478127083442,1.4374604175688461,1.4098807219347371,1.4208497267369897,1.4321109192867345,1.4281616943194582,1.4040938509231273,1.4005935475420943,1.3804654049336236,1.4273945135726578,1.3829734009615318,1.4239469295855458,1.4369792183211954,1.4438143855412966,1.410036753328919,1.4680437091631449,1.429372731971604,1.4231384393501372,1.4433911522460479
Shadow Gallade,Charm,Psychic,40,1.5310929777962237,1.4980282041825868,1.9858331457556744,1.9846044366898872,1.5363131859052965,1.5293179335660705,1.5475976901437174,1.5220240232381503,2.06089405252977,2.0333871682412035,1.898049229026106,2.019330856166287,1.9890774978579835,1.9063339184871486,2.3030011185297234,2.102629997413245,1.6141037471033042,1.508828713195553,1.9898426761442487,2.0339954963394216,2.0004777026857146,2.0234092907015278,1.9901644623967316,1.997961135259241,1.938234728454551,1.839030797230744,1.7753938121397927,1.8011129132844426,1.9494756316910415,2.0152211796644917,2.161884541306627,2.043955136317563,2.037648453472576,1.962298974439933,1.5365663170887796,1.5293121504223293,2.009024659803204,2.0896731332745135,1.5080335234308722,1.5078322663535875,1.5086502674095623,1.5112506526491762,1.506957417754578,1.496780895548352,1.5300008092952622,1.5040230992440262,1.5175531724402913,1.509475498989872,1.7797692471362865,1.7797683606387484,2.004463229293942,1.9992492229171983,2.016037917869621,2.059473914458898,1.5078133384376498,1.5020025772488104,1.5044881156843275,1.4797110746997972,2.005866258743322,1.9818508163918205,2.014382272468668,2.093482215564343,2.027836179132383,1.9782835777884011,2.173512809895575,2.0141763585719876,2.0219338737130923,2.0689744488940573
Shadow Gallade,Charm,Synchronoise,40,1.5805963908309772,1.5393545061276293,2.0864341363306185,2.069802962039935,1.584391276525709,1.5761036615507757,1.6161473536710163,1.575433577336539,2.209395809345246,2.1528770718284824,2.0103576590612255,2.0969040957642777,2.0567546029283044,1.9463164326476414,2.3625607468386685,2.1785071116317756,1.6603742473316423,1.5564825489858287,2.1259751814022754,2.1642903364666926,2.096137653053426,2.142542790581418,2.1412820821955076,2.1041130506185914,2.0313685669754347,1.9141695374833354,1.8607365853709594,1.8702295496014618,2.0719787779181864,2.135567195511336,2.2568916984554375,2.146961221894923,2.1336146017804576,2.1105643031751278,1.6031982220144558,1.5902726198140191,2.106533117940437,2.165717095729848,1.5718955039947793,1.5664778326650866,1.5643296878052866,1.56176018696491,1.5642063694334212,1.5542153739857423,1.5892265346098338,1.5600829953904514,1.5678796401015442,1.5551339459556608,1.8688509287085806,1.8583678414308094,2.1118059294811267,2.1120210179264904,2.111001722277276,2.177338082741764,1.5671988465499163,1.55187016322958,1.5582104677053263,1.5291441178147984,2.0922540007412493,2.1149428562378882,2.132303395074786,2.175898130634991,2.147501764289459,2.084412904534538,2.281670039337919,2.115615137034048,2.139911742599092,2.176595331921348
Shadow Gallade,Low Kick,Psychic,40,1.67893196685429,1.6344876708104372,1.8426520854336437,1.8066590613239488,1.6601203567995049,1.6527009193678597,1.4627455647340726,1.4288136677645276,1.853683647615715,1.7888070021598756,1.8076612594281425,1.8747008738462891,1.784617767387404,1.6490325875062795,2.1520564449701163,1.9405135778713793,1.522226271776189,1.4083002196639982,1.7949192380136298,1.8093472420194021,1.8044831861848083,1.87507696935351,1.8891678125722777,1.9029264575345084,1.7648140584193324,1.6517521584416663,1.6156394711858872,1.6588998422703902,1.7298716138747916,1.793135690097978,2.1446089486141795,1.9999972009073261,1.8768522682644015,1.7884245508823504,1.6556431117117838,1.6721283861853768,1.9457102463885312,1.9965958328421758,1.6328972396842258,1.6509919145825487,1.5960052152304078,1.6204220457899028,1.6264614036037082,1.604234796075555,1.6756080522314396,1.663133030866373,1.649716117287501,1.6688075298628422,1.6229369863691674,1.6461612655172306,1.7631073295463033,1.740452199716545,1.8203103692802982,1.8896710295513177,1.6665228088363873,1.675023574907663,1.6438794679399307,1.6316786933894374,1.807664615246607,1.776274242478101,1.8944001308981024,1.982558582553516,1.7977206537709864,1.7739619995309015,1.841916509928205,1.7357398897309657,1.8557888139810519,1.892547709574461
Shadow Gallade,Low Kick,Synchronoise,40,1.7284629349237624,1.7229989339000789,1.913401078020881,1.916737407918383,1.734526678650508,1.7497607201514185,1.519107108137648,1.4951336729280604,1.9628946846229471,1.927464813341399,1.913848481501125,2.0203162229971756,1.862401960390398,1.7541609041882171,2.2289528218903727,2.086262903791509,1.5833573081545451,1.4752808903680399,1.913146472611983,1.9505422365613312,1.9304372784339516,1.9471132046396822,2.0360206400715395,2.0368149921637566,1.8576063288403442,1.7388851586049208,1.6992163008701273,1.7447473371820243,1.8426974612271518,1.902110675156771,2.2610649784625485,2.142649088422988,1.9686402692964904,1.9045993314591703,1.7316384679646648,1.7742013604730795,2.0789064961529573,2.062489209421172,1.7247576614102806,1.7467452318188865,1.696059841017922,1.6955972426415538,1.7108918464061447,1.701102353987278,1.764792480095003,1.7806852621267755,1.7176802042631496,1.7591326279634023,1.7160978345707443,1.7353552179423948,1.8560580773632853,1.8632870289542744,1.909817395132426,1.969805321993163,1.7643011276246727,1.759716236849831,1.7326479779731143,1.723511390754708,1.8708745564895928,1.9199922322824183,2.013267809583631,2.1031012995151217,1.9006304039115876,1.893461869796554,1.893481710359628,1.8440742674931887,1.9953390989475015,2.037732942923321
Shadow Lugia,Extrasensory,Future Sight,40,1.6939055137271959,1.654599907600838,1.7003304075930024,1.6527919995823015,1.6593548890633933,1.653566496686142,1.6992366352425319,1.7042026976643811,1.5480179325416954,1.621848178249645,1.5941361815917827,1.6524310174611463,1.6236214488809735,1.6709632983603662,1.5084612926562202,1.6883360681191826,1.71118328499094,1.668228925097795,1.6914838043120466,1.735362701939591,1.677618396955249,1.7467076579513314,1.7173513856675662,1.7223643726181521,1.6601240308749001,1.712879071399085,1.7426232231594898,1.7446079181317595,1.6876129839530205,1.7138361898009116,1.7163376827735148,1.715714941626672,1.717106461644317,1.7103962119288159,1.7103086596400536,1.7003640556308468,1.6930950517099006,1.7444963582912725,1.7529036254202797,1.7492003632899895,1.7666290179822568,1.7463951398321849,1.721511579182463,1.6950530469981853,1.736259536267067,1.751881082923063,1.7148399084968695,1.7308317396499333,1.7395578526451665,1.7334931426902667,1.6403893857158043,1.707420598911713,1.7374041393083761,1.774447729328249,1.7126991141639,1.7312917842670907,1.7228978201139054,1.713401195060072,1.7410440996296113,1.7278374887256753,1.6684910809396076,1.753894187356591,1.635632877867074,1.6897706561964017,1.6290102640363728,1.6860177970682737,1.6996852411141365,1.7339788173788593
Shadow Lugia,Dragon Tail,Future Sight,40,2.1708513207292652,2.149634862215359,2.180638287020792,2.1497887584564253,2.1996077712274946,2.229121253849379,2.278704610016489,2.2694516709582317,2.0853181199360655,2.1906171088677406,2.101438423920119,2.195821976030116,2.1287327222932393,2.172602808321028,1.9138591747741391,2.193365653726192,2.266116045116899,2.2129122801703547,2.2571995674943857,2.313724731098246,2.202046006328378,2.268043745208194,2.3156675578172963,2.2885664427799024,2.1867236168991235,2.254987554568992,2.2691905055338633,2.3330957579277625,2.228290924630909,2.2785205070528107,2.182064532708368,2.2036226644633143,2.261084076917577,2.2122580363647777,2.280095184961895,2.3308453728182688,2.248293828127426,2.2864167896048477,2.2940534189079327,2.3198422789801296,2.269168497317627,2.269491705313621,2.2462721766727176,2.2343472390179473,2.2587954852390886,2.318296268917075,2.3217313495830587,2.301584186755509,2.289580018930821,2.2620081102842833,2.190383412666554,2.2956964409957124,2.3201062756848665,2.337258224562092,2.2275104039162885,2.2464132861335817,2.258380828171253,2.220877720150149,2.2555653916701486,2.2597073302163797,2.676741789033832,2.8474834958896067,2.2176156654572794,2.285972390811296,2.1346679226252405,2.2191895966437944,2.9998784971115695,3.153883119314885
