Attacker,Fast Move,Charged Move,Level,"Kyurem, Tier 5","Kyurem, Tier 5","Kyurem (Black), Tier 5","Kyurem (Black), Tier 5","Kyurem (White), Tier 5","Kyurem (White), Tier 5","Arceus (Fairy), Tier 5","Arceus (Fairy), Tier 5","Arceus (Ice), Tier 5","Arceus (Ice), Tier 5","Arceus (Rock), Tier 5","Arceus (Rock), Tier 5","Calyrex (Ice Rider), Tier 5","Calyrex (Ice Rider), Tier 5","Diancie, Tier 5","Diancie, Tier 5","Glastrier, Tier 5","Glastrier, Tier 5","Regice, Tier 5","Regice, Tier 5","Regirock, Tier 5","Regirock, Tier 5","Tapu Lele, Tier 5","Tapu Lele, Tier 5","Terrakion, Tier 5","Terrakion, Tier 5","Xerneas, Tier 5","Xerneas, Tier 5","Zacian (Hero), Tier 5","Zacian (Hero), Tier 5","Mega Audino, Mega Tier","Mega Audino, Mega Tier","Mega Gardevoir, Mega Tier","Mega Gardevoir, Mega Tier","Mega Glalie, Mega Tier","Mega Glalie, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Aerodactyl, Mega Tier","Mega Altaria, Mega Tier","Mega Altaria, Mega Tier","Mega Diancie, Mega Legendary Tier","Mega Diancie, Mega Legendary Tier","Aerodactyl, Tier 3","Aerodactyl, Tier 3","Boldore, Tier 3","Boldore, Tier 3","Cryogonal, Tier 3","Cryogonal, Tier 3","Gardevoir, Tier 3","Gardevoir, Tier 3","Glaceon, Tier 3","Glaceon, Tier 3","Glalie, Tier 3","Glalie, Tier 3","Granbull, Tier 3","Granbull, Tier 3","Jynx, Tier 3","Jynx, Tier 3","Kirlia, Tier 3","Kirlia, Tier 3","Mr. Mime, Tier 3","Mr. Mime, Tier 3","Nosepass, Tier 3","Nosepass, Tier 3","Piloswine, Tier 3","Piloswine, Tier 3","Shuckle, Tier 3","Shuckle, Tier 3","Sudowoodo, Tier 3","Sudowoodo, Tier 3","Togekiss, Tier 3","Togekiss, Tier 3","Togetic, Tier 3","Togetic, Tier 3","Weezing (Galarian), Tier 3","Weezing (Galarian), Tier 3","Wigglytuff, Tier 3","Wigglytuff, Tier 3"
Bisharp,Metal Claw or Snarl,Iron Head,40,1.6483440580813364,1.5964019579954392,1.6151574889762679,1.5774133334281972,1.6905574051617853,1.5844991823399104,1.5830619425629617,1.5579543487310774,1.5850650951707927,1.5612551934501198,1.5856857942245508,1.5592202546570735,1.5652214198620291,1.590990102094244,1.5924357463880934,1.5734950235933745,1.6262904123153978,1.5835983412110635,1.7703011456711701,1.6029830449438256,1.7640217546282502,1.6051502717563333,1.6626007752819831,1.5990844797309538,1.6988814824626217,1.4622005224748775,1.800686249489636,1.641898478519677,1.7813587272973206,1.659438561179694,1.6383662107923689,1.6120733147515358,1.5417608728590282,1.527971426112402,1.5441991679357319,1.5323058369131315,1.595165105016803,1.568735668922645,1.693332304443647,1.6527885917599816,1.6448420558424406,1.6058505051881526,1.5957442181378034,1.631347200960949,1.677496861375985,1.6587414913263112,1.6200442403170254,1.6756916581677124,1.6134836955915755,1.625426051770321,1.6183430362064883,1.635325366076688,1.5570605749629747,1.6280662870354954,1.6529701279204807,1.6126560208654446,1.626370807829787,1.5936696559134387,1.629549533923823,1.7231416346277797,1.5041250571416953,1.5707432136126231,1.6524839273926797,1.7489154229144663,1.6001902641057557,1.613502433881649,1.64542635162686,1.7168022452737526,1.6069887244062588,1.631616731090593,1.7050106820719004,1.6959146697680938,1.61552628847324,1.6675975326834447,1.6533800608543245,1.6694219935075154,1.6942270576837346,1.6849148562679392
Melmetal,Thunder Shock,Flash Cannon,30,,,,,,,,,,,,,,,,,2.1880463667620327,,,,,,,,2.25164756191689,,,,,,,,2.2057787215577473,,,,1.980766610963151,1.9911884307599195,,,,,1.9991334193027626,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9820696865064655,2.0704129804200324,,,,,,
Celesteela,Smack Down or Air Slash,Heavy Slam,30,2.0062235377894524,2.008397470370998,1.9631038790593305,1.9811621856200963,1.956458053101352,1.9536981043334647,,,1.970456900561687,1.9733239388807031,,,1.9515884055956736,1.9915320346999816,,,1.8876500348632315,1.923615710229581,2.011731732210507,,,,2.195809327571198,,1.9290692212719938,,2.228750211637495,,2.2396596571289686,,,,2.1565154687958654,,1.949261855657243,1.9713942127505448,1.9591600653422676,,,,,,1.9471631102979412,,,,1.9578037501092393,2.036139686890746,,,,,1.9205717867483143,2.019032600698476,,,1.9600544433143767,2.00538073072149,,,,,,,,,,,,,1.9692228575892485,,1.9778289710713726,,,,,
Mega Steelix,Iron Tail,Heavy Slam,50,1.5147683267017347,1.5320913707981558,1.427924703663768,1.4559865482788383,1.455144441879895,1.4657786566491255,1.451932248761555,1.5065024586643334,1.459433248348625,1.513352015734123,1.4562062360691062,1.509754603802312,1.518769347604082,1.5513415670106552,1.4434593592943097,1.5168599901336361,1.4447420532078232,1.465677121166112,1.5240275683133786,1.5095010985724677,1.4863716640053624,1.5174047376485644,1.4920891052671161,1.4949270432664405,1.312937929112149,1.3210954418295875,1.4501268806946073,1.4734843430883504,1.4460745174180971,1.4963297404758131,1.4877907411331057,1.5612807020675064,1.4269234016526622,1.4295142969248282,1.4522226861755774,1.4888912748639984,1.4499481762162172,1.5170377567732765,1.4524807945989213,1.5278869353863755,1.4334756550997627,1.4795626227305656,1.4833061473921327,1.5569535907116125,1.5038478144603569,1.5652697266240518,1.5224975784271602,1.5838656332487326,1.4923686042211792,1.5713325410151437,1.506976368717893,1.575651861519035,1.476424680525185,1.553815212583431,1.4832253991825144,1.55028393225982,1.5158869633163496,1.5785973088204555,1.5647800238774983,1.67275106212551,1.453668456886062,1.522182690265171,1.5498430171174558,1.6341296257221216,1.5005755062389525,1.563496049697708,1.5094767495941643,1.5768057060039669,1.491130884661479,1.5497140590449503,1.4927481626991441,1.570895862806973,1.5090847522109792,1.5891923807796204,1.5310338268321073,1.6041373739018392,1.5606331915906657,1.600609829921543
Magnezone,Spark,Flash Cannon or Mirror Shot,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2.017496447894101,,,,,,,,,,1.9034194633799095,1.6777296826675314,,,,,1.683301646632445,1.711547695048445,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7638910294708432,1.8161799512083623,1.6561452330212107,1.7549616901168639,,,,
Genesect,Metal Claw,Magnet Bomb,35,1.5259148606820852,1.484725655532673,1.5065601917651643,1.4881829672735905,1.496716205181464,1.4506829341623317,1.4889864920995455,1.4712987512728823,1.494140366998897,1.4791931883049199,1.4910363197759153,1.474434144382823,1.4953603691575776,1.495967630816862,1.5457537325026958,1.497423060620918,1.424686960344757,1.4054134156941271,1.4883514532508038,1.4494280065982679,1.5189353252903932,1.479856235808706,1.5189469021748223,1.4963628878689426,1.3599714665521923,1.322912454339302,1.5217929196862987,1.4771514538040442,1.5420603304093594,1.523529649445764,1.5096147814176606,1.5174313471614753,1.5132235550987188,1.4662899727959677,1.4699415585840363,1.4512197227276642,1.535298946978817,1.479883336140243,1.5067280780571972,1.487473221804282,1.601492595311313,1.5254444915833913,1.4823744532453154,1.4856356594452225,1.5039855135692237,1.5077450872706855,1.4568777587285286,1.5093353520351507,1.4622824720755188,1.4578634321837083,1.482980848033464,1.534531483476251,1.4321596028030015,1.4942875607095676,1.4425056495909703,1.4794376870926853,1.481444953206471,1.5202419210767424,1.5253910981938283,1.5903969735316585,1.4527073981613576,1.483407714051142,1.485405023304084,1.561666847467788,1.454200046116564,1.5013233315648908,1.4347215595824052,1.4968707563962662,1.4333900376415778,1.4607931738770823,1.542938037214587,1.5433071965339071,1.4858655910032925,1.5568070519431383,1.5146154490452666,1.4942900733242164,1.4816936961598977,1.557261323164361
Genesect,Fury Cutter,Magnet Bomb,35,1.663000040896658,1.6270335549764996,1.6002385581015108,1.5825716905352707,1.5976660815886259,1.5640244985180862,1.6550829614956657,1.6450312500596973,1.5725589886128626,1.5592969588165306,1.5687732211645515,1.5536065382878281,1.5158452159722797,1.495577833132244,1.7445039518068082,1.71347125931488,1.5288850947598398,1.5346656181069425,1.6091125898931335,1.5661483717180875,1.6285830422026082,1.5984028001826498,1.6159155055065122,1.5922468212356102,1.5131908682328146,1.496842223970543,1.712015722351458,1.6571689548966695,1.6979113265136112,1.6919698957602123,1.6886083673223073,1.7092433162871583,1.588569037799304,1.5406843124723273,1.5898390725378138,1.5904404050925374,1.721634096803517,1.6638635488605287,1.6915463666083845,1.685352580232346,1.8068195210600193,1.7403654942199192,1.7028696216613448,1.7333266682739052,1.6149791665169642,1.6174589412546079,1.5767920840076444,1.6433974907152067,1.5935949918077397,1.616067614139107,1.5775339130459256,1.6487984056923084,1.5906549261215635,1.6818739808384797,1.631549149875973,1.6716108332896533,1.5277566583892646,1.5723125590135587,1.6611945984767875,1.7494546847999124,1.5583252758299282,1.5946832189956912,1.6063513433869028,1.7012388931391884,1.5795799251337959,1.6318235099269252,1.553521626396503,1.6163086244530929,1.5771188157250646,1.6230953867967524,1.8141598685465685,1.8416787357886706,1.7596685773011302,1.8781693374159734,1.8578020582758046,1.8448358757143963,1.7239643112302965,1.8285235835482667
Genesect,Metal Claw,Meteor Mash,35,1.3133766001862572,1.2688377009501193,1.29896958303072,1.2680268672442012,1.2884109455805275,1.2465110360322118,1.2773386069288069,1.261093418815338,1.2815108083167173,1.265817426209851,1.277097087171361,1.2636151844537749,1.2698518249600717,1.268311854522392,1.3310565365486338,1.2854070315277302,1.2091867744651437,1.195110944487919,1.279257327828739,1.2398815254704032,1.2980336811122228,1.26604467220142,1.3083568043154303,1.2822639382493035,1.1557567720393487,1.1212158738315197,1.3187717192879718,1.269215109781403,1.316282043335555,1.295838652494721,1.2795599814311613,1.2913477834994982,1.2700075463127949,1.2421147412606268,1.2506106605046137,1.2453020267658144,1.316777282953975,1.2701421665069919,1.2901545712449205,1.2691895559924637,1.381888175653556,1.2939315141485155,1.2747612337762833,1.2682664161981605,1.2878234733147669,1.2757074094110472,1.2439953972957996,1.283978230094488,1.2561743617299623,1.2495619007877308,1.2664398233898777,1.3126777167689263,1.222748180271747,1.2662906298390686,1.2448728705737353,1.2602103709880919,1.2619709566955821,1.3083423293406347,1.324653490898875,1.3588937412142574,1.2534888585282788,1.2717405895921479,1.2623981689908426,1.3370641479317245,1.2550382282990518,1.309396020702124,1.2231154940359081,1.2784332494156267,1.2337180763972113,1.257818071333322,1.3058410226248978,1.2968710716012561,1.2791730094431022,1.3336415023722656,1.3211984247074509,1.2797307505340605,1.2978667613826804,1.333712860094813
Magnezone,Spark,Flash Cannon or Mirror Shot,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1.945751512098602,,,,,,,,,,1.8636659461186174,1.6443672259122064,,,,,1.6459205501551564,1.682404538241424,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6314684489343945,1.685169144203247,1.6235855153129213,1.7219469489873427,,,,
Ferrothorn,Metal Claw,Flash Cannon,45,,,,,,,,,,,,,,,,,,,,,,,,,1.997109046815813,,,,,,,,,,,,,,,,,,,,2.1803577056170846,,,,,,,,,,,,,,,,,,,,2.222292911092162,,,,,,,,,,,,,
Sandslash (Alola),Metal Claw,Gyro Ball,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.195059627025638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empoleon,Waterfall or Metal Claw,Flash Cannon,35,1.9520203471673419,1.892527205160698,1.7917827893036546,1.797377333772454,2.022484735073218,1.7775739406601376,1.8500196427766546,1.8087855590663635,1.854433463167109,1.8172158376698146,1.849757112149632,1.8111239737254743,1.8296737880626854,1.8157895419997019,1.8905736610448016,1.8748024027821688,1.8319482242119343,1.8287003466103464,1.9555626761533582,1.841775770450713,1.9095534312371305,1.852065807886859,2.0240985924242034,1.8539169084682934,1.9495038297270224,1.7367498466672944,1.9290599388562497,1.8473648435714978,1.9202813809657429,1.8825940856726702,1.8543773987474341,1.8624984383125966,1.8726573623836924,1.8454371314586668,1.730018278326645,1.7477566419736807,1.8133837892688744,1.8002511513647546,1.9093453809653742,1.9072697440646158,1.918612567716398,1.8886169379758513,1.8326713465959408,1.879891509556644,1.8780444139678265,1.887484676431731,1.8830015137975888,1.961836749844319,1.8849532299592806,1.885993090305181,1.7906113101280916,1.8790747684381202,1.7729486016168678,1.869138927257083,1.8008835068288815,1.8665566766064086,1.9074583619838104,1.935798203934654,1.8969047672845099,2.0177886840092203,1.781399421591916,1.8234971824919095,1.8784670071930596,1.9758889333327445,1.83258279994989,1.8622150060882696,1.7901575565777712,1.8708302451817331,1.8324122681160644,1.8717394460104992,1.8900008164371502,1.94960721476626,1.8299164881818484,1.9182059673954077,1.8645960749195485,1.9168692665308262,1.8700104274276776,1.9629667650275646
Shadow Mawile,Fairy Wind,Iron Head,40,2.0967113304156664,2.0634100246696723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0769549343541547,2.027295647657837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Genesect,Metal Claw,Magnet Bomb,45,1.372621087724307,1.3616756928447777,1.3830983856823698,1.354234253395961,1.3849919863526985,1.3378459039903543,1.370086382266246,1.3507358335411885,1.3717143564562986,1.35607350276816,1.3677378471758452,1.3524848367207194,1.3806368399549016,1.3979714545084934,1.3722351605821912,1.3721662487136623,1.325434056529089,1.3304174216525417,1.3372616283661312,1.311542622339436,1.3594446187800922,1.3422438418038658,1.3690342355904785,1.3591393430973315,1.2356812786218834,1.2113090650082796,1.3804440146689518,1.3655751484739225,1.3734941340883617,1.3751547403969353,1.353470073828275,1.3862580874202126,1.3696260746378113,1.32474293940337,1.3289803643035005,1.3196245697865976,1.3653504156214742,1.343759037486163,1.392197759259614,1.4036655305392873,1.4336078807329047,1.3975656430536028,1.3525196045898158,1.3755267871751222,1.3626943611527143,1.398403330893607,1.3771604559099875,1.436438088263756,1.369576264546093,1.390614603592192,1.3522837402500605,1.402451619515744,1.3453271329679817,1.4103203880717665,1.330071969091383,1.3727565681927645,1.3676275973144056,1.4153341523416902,1.406982111206033,1.4812275870914184,1.311445599667309,1.3617696576369251,1.4020313591223785,1.486367452218649,1.3571765929088293,1.4116281143867433,1.3734473807306675,1.4366059571903005,1.3539705956821901,1.3986433165099674,1.42118229969899,1.4465742001066304,1.3637987099941744,1.442899974752225,1.4428722239226226,1.4321564458694755,1.3875854604291737,1.4451591794881207
Genesect,Fury Cutter,Magnet Bomb,45,1.5096319990502498,1.5126401677222812,1.5007335424461354,1.4735673516911478,1.5000719297070437,1.4536748119207645,1.5456437050722145,1.5454022814327408,1.4720648854190261,1.46794802230245,1.4658199516132375,1.462373346251872,1.3810448594831266,1.3959732421462356,1.5564105884667805,1.586613243691968,1.4105900725671705,1.4334359001866548,1.476192670558401,1.469796010498371,1.4983489375550572,1.4907488750670275,1.481935550017579,1.4762543479281536,1.3994298097929727,1.3822480356657458,1.5640963042382916,1.5498852719582372,1.5268919293983803,1.5452264336851078,1.5422618676314641,1.598960883684462,1.449824219344413,1.4118925439091667,1.4478046349719824,1.4730797593734202,1.5406309655501083,1.537399273791889,1.5403898881239761,1.5710289646325648,1.605200023208686,1.6052837022325583,1.5490841968551128,1.6084603768058146,1.475776392414744,1.5324634631315615,1.4756788353847496,1.5491031372694357,1.472216498679631,1.5159114517980892,1.4707642960198315,1.557477061645519,1.4438270078994875,1.50556376916097,1.4847797674339478,1.5626330511679734,1.3802187298248654,1.4222186053767107,1.5647336585350562,1.6416199998406598,1.4291487007034174,1.5022350834853648,1.5053961652837726,1.6060694003104838,1.4687439841242047,1.5284113511318704,1.4669578614420975,1.5350171386162481,1.4806978039599614,1.5345582600476004,1.655501735880749,1.7026733310875437,1.5622274484384295,1.6551504951354075,1.734685321144725,1.7273084368642253,1.612363498446591,1.6607472344121936
Genesect,Metal Claw,Meteor Mash,45,1.174407177858173,1.1660267071202195,1.1882860258213679,1.1579448229540525,1.188300155794832,1.1438944304513745,1.1600460604912848,1.1487810352127943,1.162528045961953,1.1526903417144254,1.1606352533982587,1.151705609136985,1.1848113794564639,1.2038433212999273,1.1711436571060965,1.1666335059820936,1.1312261354750968,1.1369768531296476,1.1329530902326286,1.1186683112016573,1.1528215054463997,1.1415872200264667,1.1698822071343333,1.1641551543504,1.0560773743695804,1.030469083711412,1.1868209506390417,1.163091718870582,1.1717201371516692,1.1754998586815482,1.1625726747910343,1.1913801747075383,1.158128386800563,1.1278014377263934,1.1307387636072512,1.1348897291530902,1.1662779998488801,1.1535861438730342,1.1932789631752796,1.2012077980585631,1.2096363954781386,1.1915399548708163,1.1631666496658464,1.1769272612674397,1.1701493502560687,1.1918323713010175,1.1879833708751475,1.2319721794796121,1.178071654748036,1.199860303132732,1.1557361632345762,1.2024222995753235,1.1505427642557913,1.2292003942041574,1.144143160659273,1.1760589104976138,1.1708934331257543,1.2195075471669912,1.1925479531921623,1.2908872119291888,1.1180991730180934,1.16241212370873,1.2054575349427923,1.2711602427252833,1.1590320609428304,1.2193317188803043,1.1765845093314689,1.2308406240383387,1.154267339601303,1.1867446449369545,1.2232437259484172,1.229646849335196,1.17294090954854,1.2248549916222058,1.2603247651425427,1.2288560185427997,1.198001456424389,1.2381121016020413
Sandslash (Alola),Metal Claw,Gyro Ball,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.035619938882842,2.000371492094528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dialga,Metal Claw,Iron Head,50,1.2825601670311484,1.2545002522425057,1.2303677772811976,1.2221707751222295,1.2237274490417054,1.2164548674207687,1.2493597446113762,1.2410591290172368,1.256880305157024,1.2448948813796115,1.2527212010115487,1.2418442871203685,1.2755148244931933,1.3002457602512598,1.2422532090269598,1.2786206567383602,1.2342409996106403,1.2410463882912763,1.2363790361832128,1.1984539342432832,1.2063762663594793,1.2051120632306969,1.2750045923059872,1.2594757378329073,1.1104281134252425,1.1014178421287526,1.2305909885979482,1.2251888480894852,1.2540646229891381,1.256339305551866,1.250803816189702,1.2983994537495784,1.2012479886589325,1.2023679092557522,1.1967215068442651,1.2093550594187623,1.231334489946593,1.2399968814169908,1.2463759627682574,1.2550405648086234,1.2473224043134088,1.2442822261388358,1.2330438029058306,1.2978030943460683,1.2224731433358005,1.277670140111461,1.2290081262814203,1.2874979181565573,1.2157213198711538,1.2597980337047332,1.2702603685266787,1.312739937802621,1.2250682741941519,1.298259017218374,1.2288359011620333,1.2779810040974122,1.2529681317539378,1.2944880716601108,1.3160646377279885,1.384533351113245,1.212381190393935,1.272067360602527,1.2593945344290127,1.3309085586746952,1.2518652582429344,1.300383154569492,1.2520914412941129,1.3069122584865407,1.2230676366828148,1.2745024053474672,1.2211282653784539,1.2763076425426645,1.2361920503657464,1.3032559853485512,1.2385965461609094,1.2923458347978085,1.2768098443481481,1.3447821888524145
Dialga,Dragon Breath,Iron Head,50,1.3351883137834069,1.3003603155828598,1.2819665765271036,1.2797310304837486,1.2786172479414202,1.276243225530823,2.0903203215663746,2.1621936259925483,1.604250324593056,1.627533804700063,1.6020990700240427,1.6265617994586632,1.574583952876016,1.6265741675962302,2.1647378106286723,2.3338916203374196,1.453082094568067,1.4943784316160769,1.5988407347206899,1.570730603526015,1.574679333624698,1.592180154241447,1.9487538597514094,1.9861595741952525,1.3937132792772378,1.4100560721613236,1.9898420365097504,2.0345895040655075,2.0746205189913782,2.1499898680216956,2.1320472745528627,2.308373666248273,1.9062622615311162,2.0054588050187885,1.5128414405562334,1.5599975407625841,1.5172061713539282,1.5581696655282729,1.7712510826704537,1.849228614939608,2.154524283152357,2.2616215099805332,1.5791919734484694,1.669739050011372,1.5496992772182605,1.638545485154796,1.5440663915888033,1.6295598090743664,1.9235695008716163,2.073468699485706,1.5658596841132737,1.654507739474663,1.5636807694536523,1.684100878560326,1.9468720158934278,2.096570905076143,1.5410042509821924,1.6220214156237185,2.2058541534400278,2.3326328683781963,1.9130510687854794,2.0574168067920007,1.607937365789984,1.7083251019684247,1.581371976025049,1.670557853014259,1.7142732116476578,1.7888553651487131,1.5159690765153688,1.598278615195044,1.9121330315947078,2.077047695581468,2.0596790457250846,2.2244022764137785,2.0389638326169472,2.1758614832204417,2.125585156858742,2.259050209427914
Mega Steelix,Iron Tail,Heavy Slam,30,1.726325624766124,1.742781617906633,1.7306968993375804,1.7217469762554676,1.7334863480028264,1.7404930416016173,1.7502508590907384,1.7351179958037926,1.7624685585617679,1.7348498811725483,1.7561158241751667,1.732865032864816,1.8137448015326716,1.8051612648136102,1.7053268668049812,1.7719517828745206,1.7580123489855823,1.7529245853643154,1.7743160955366355,1.7213705754193398,1.704659490385565,1.719677318490046,1.8022311341615058,1.782608426327168,1.5239537336846287,1.529914532642445,1.7537356523140017,1.749340973089,1.7265104764452113,1.7463288499202112,1.7151139355883247,1.7922476865379278,1.6810275682579698,1.6847987611742534,1.7111013073274919,1.7133743198810745,1.7297710828743087,1.7408217984143133,1.7334290237752168,1.7573846660461871,1.6646506693523444,1.7019261612460723,1.7445394625318213,1.8026870642079487,1.7354241068908067,1.809414619674733,1.7586957285148035,1.8150271806394962,1.7234249468423328,1.7996332078973791,1.8216031039732186,1.8726140213542406,1.7348242952702102,1.8175137703713102,1.7064932889116766,1.775578567728685,1.759077025777209,1.8145490040568366,1.805965351897929,1.8870526544419763,1.7221797142033164,1.7917961658034975,1.7723004009695758,1.8599399542733666,1.728711715206784,1.790150954731836,1.8169733813834719,1.893030262718767,1.6802624107489492,1.7562405685059839,1.737173088483033,1.7992139924072756,1.7751237592422706,1.8720050514558337,1.7620982608688847,1.8157881511761074,1.7762484557033136,1.8429406301877471
